"subject" "test" "group" "label" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-mean" "tBodyAccMag-std" "tGravityAccMag-mean" "tGravityAccMag-std" "tBodyAccJerkMag-mean" "tBodyAccJerkMag-std" "tBodyGyroMag-mean" "tBodyGyroMag-std" "tBodyGyroJerkMag-mean" "tBodyGyroJerkMag-std" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-std-X" "fBodyAcc-std-Y" "fBodyAcc-std-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-std-X" "fBodyAccJerk-std-Y" "fBodyAccJerk-std-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-std-X" "fBodyGyro-std-Y" "fBodyGyro-std-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-std" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-std" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-std" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-std" "fBodyBodyGyroJerkMag-meanFreq"
9 2 NA NA 0.278630204081633 -0.0158289795918367 -0.0989232653061224 -0.440822244897959 -0.400797346938776 -0.503462244897959 0.738285102040816 0.138358163265306 -0.00712142857142857 -0.965664489795918 -0.950136734693878 -0.913444693877551 0.137988367346939 -0.0300508163265306 -0.0467271428571429 -0.457292857142857 -0.520925510204082 -0.714802244897959 -0.0758461224489796 -0.0708436734693878 0.114194897959184 -0.567987142857143 -0.647452244897959 -0.506797755102041 -0.107796530612245 -0.0559189795918367 -0.0725726530612245 -0.671066530612245 -0.74655693877551 -0.689922653061224 -0.387060816326531 -0.469297142857143 -0.387060816326531 -0.469297142857143 -0.518665510204082 -0.493089387755102 -0.455360204081633 -0.581245510204082 -0.709417142857143 -0.749437551020408 -0.471567959183673 -0.445573469387755 -0.579971836734694 -0.430008367346939 -0.417459387755102 -0.502735510204082 -0.245535714285714 0.0316071428571429 0.00826795918367347 -0.507485306122449 -0.552191020408163 -0.691454897959184 -0.455155306122449 -0.520887755102041 -0.736872653061225 -0.166870816326531 -0.242451632653061 -0.255127142857143 -0.510991020408163 -0.649762857142857 -0.535472653061224 -0.589777142857143 -0.650322857142857 -0.546649387755102 -0.145838571428571 -0.248387959183673 -0.154304693877551 -0.453003265306122 -0.563611020408163 0.088885306122449 -0.491184897959184 -0.498703469387755 0.121105714285714 -0.629225306122449 -0.623064285714286 -0.0711032653061224 -0.743992448979592 -0.774942040816327 0.206117959183673
9 3 NA NA 0.278540476190476 -0.0260697619047619 -0.117999523809524 -0.574995476190476 -0.492509047619048 -0.655968571428571 0.548812857142857 -0.0584492857142857 -0.0897557142857143 -0.954319047619048 -0.93840619047619 -0.924321428571429 0.0468659523809524 0.0641883333333333 0.0237861904761905 -0.567926904761905 -0.519747857142857 -0.722895238095238 -0.0138009523809524 -0.0564304761904762 0.0883759523809524 -0.703102857142857 -0.691274285714286 -0.578590952380952 -0.132197380952381 -0.0701230952380952 -0.00929380952380952 -0.710931904761905 -0.762132619047619 -0.667399047619048 -0.532904047619048 -0.546888809523809 -0.532904047619048 -0.546888809523809 -0.585072619047619 -0.531247857142857 -0.581014047619048 -0.677901428571429 -0.733627619047619 -0.749340238095238 -0.576549761904762 -0.481427142857143 -0.662708333333333 -0.575959047619048 -0.533982380952381 -0.681997857142857 -0.142302857142857 0.102956666666667 0.196573333333333 -0.578276904761905 -0.531183095238095 -0.693514047619048 -0.596519523809524 -0.541504285714286 -0.751394523809524 0.0392683333333333 -0.119292857142857 0.0821157142857143 -0.644829047619048 -0.688125714285714 -0.554176666666667 -0.722765 -0.697226904761905 -0.625915714285714 -0.07647 -0.0324980952380952 -0.0119354761904762 -0.528454761904762 -0.631061428571429 0.123575476190476 -0.53391880952381 -0.531752380952381 0.161661428571429 -0.685820238095238 -0.730936904761905 0.0373990476190476 -0.758258571428571 -0.755425952380952 0.106647142857143
9 4 NA NA 0.2733136 -0.0181046 -0.1038168 -0.495206 -0.3295416 -0.4704056 0.7850086 -0.0593438 -0.098235 -0.9736184 -0.9608462 -0.9404004 0.0730278 0.0099946 0.0062522 -0.482964 -0.4026482 -0.6238512 -0.058767 -0.05745 0.0920726 -0.6235956 -0.4719198 -0.600872 -0.0620578 -0.0259988 -0.0642814 -0.619594 -0.554849 -0.667045 -0.4103312 -0.460483 -0.4103312 -0.460483 -0.4727692 -0.430174 -0.443399 -0.5129376 -0.5873796 -0.5549832 -0.486454 -0.327823 -0.5111376 -0.4999074 -0.3737898 -0.4928756 -0.2750422 -0.0115276 0.014408 -0.5184558 -0.4319002 -0.6022596 -0.492276 -0.411697 -0.644317 -0.2122792 -0.2988932 -0.2064538 -0.5488606 -0.4794802 -0.568894 -0.649334 -0.4770696 -0.649333 -0.1089216 -0.0718176 -0.085298 -0.4279542 -0.5649908 0.0955134 -0.417972 -0.4498094 0.1342428 -0.5093866 -0.6089768 0.1076922 -0.55819 -0.5823032 0.1158668
9 5 NA NA 0.278389777777778 -0.0179564444444444 -0.109360666666667 -0.674890222222222 -0.625958222222222 -0.706989111111111 0.460548222222222 0.244876222222222 0.198683777777778 -0.980499555555556 -0.968951333333333 -0.958592 0.0862228888888889 0.00236355555555556 -0.00330066666666667 -0.737780444444444 -0.746830666666667 -0.872926222222222 -0.0353344444444444 -0.0670066666666667 0.0832271111111111 -0.778085777777778 -0.762856222222222 -0.755777555555556 -0.0987588888888889 -0.0366306666666667 -0.0526444444444444 -0.844844222222222 -0.910212222222222 -0.837378666666667 -0.649659111111111 -0.676564666666667 -0.649659111111111 -0.676564666666667 -0.767358 -0.753982666666667 -0.691628666666667 -0.753259111111111 -0.874690444444444 -0.904424888888889 -0.700945111111111 -0.672462888888889 -0.787898444444444 -0.665635111111111 -0.626952666666667 -0.690967777777778 -0.225626444444444 0.0691493333333333 0.0557382222222222 -0.751206444444444 -0.754467555555556 -0.861548 -0.747459111111111 -0.756128444444444 -0.882749555555556 -0.0668595555555555 -0.140734666666667 -0.117677111111111 -0.765927111111111 -0.828414888888889 -0.754446222222222 -0.784441555555556 -0.733410444444444 -0.778935777777778 -0.0298322222222222 -0.205650444444444 -0.00957688888888889 -0.686457111111111 -0.721685555555556 0.189454444444444 -0.747381333333333 -0.763039333333333 0.273806 -0.810665555555556 -0.761068222222222 0.000450000000000002 -0.900973555555556 -0.91604 0.215988444444444
9 6 NA NA 0.266072 -0.0165958 -0.1060896 -0.6083878 -0.4390476 -0.6409262 0.6597552 -0.0357386 0.1064074 -0.9715752 -0.9627934 -0.9466664 0.0636246 0.0046218 -0.010568 -0.646454 -0.5955978 -0.7673906 0.0277578 -0.132947 0.0923524 -0.7427484 -0.6087586 -0.4852332 -0.1223588 -0.0213352 -0.0678968 -0.7259182 -0.7296662 -0.640252 -0.535054 -0.6162576 -0.535054 -0.6162576 -0.6489082 -0.641481 -0.5331952 -0.6405272 -0.709584 -0.7405152 -0.6279376 -0.4932728 -0.6821122 -0.601818 -0.448334 -0.6473518 -0.2294476 0.0276008 0.024964 -0.6761564 -0.618931 -0.7564572 -0.6482484 -0.5976486 -0.7770124 -0.1207024 -0.2844194 -0.1917166 -0.6773742 -0.6289652 -0.4935028 -0.7641698 -0.6005304 -0.5311522 -0.1778512 -0.2409748 -0.1413972 -0.6160926 -0.6765406 0.0750086 -0.6397794 -0.6477982 0.1109352 -0.659844 -0.6903242 -0.087347 -0.7383004 -0.7635728 0.088265
10 1 NA NA 0.281897735849057 -0.0200328301886792 -0.109766603773585 -0.523249811320755 -0.413258867924528 -0.63053358490566 0.905184339622642 -0.127527358490566 0.146030377358491 -0.96755 -0.946929433962264 -0.945692830188679 0.0674911320754717 -0.0288752830188679 -0.00289566037735849 -0.54649 -0.50604358490566 -0.775655660377358 -0.0499958490566038 -0.0704315094339623 0.0813398113207547 -0.632933018867925 -0.74769 -0.657773962264151 -0.096431320754717 -0.0383367924528302 -0.0705532075471698 -0.665299433962264 -0.847282830188679 -0.66949641509434 -0.477121886792453 -0.512187358490566 -0.477121886792453 -0.512187358490566 -0.581485660377358 -0.549953773584906 -0.586365283018868 -0.621451509433962 -0.763040754716981 -0.788302075471698 -0.528167547169811 -0.427418301886792 -0.672359056603774 -0.522699433962264 -0.444645471698113 -0.638724150943396 -0.204789433962264 0.0137084905660377 -0.0349016981132075 -0.557637735849057 -0.520162830188679 -0.754103773584906 -0.577745283018868 -0.525845849056604 -0.795867547169811 -0.0240479245283019 -0.209994150943396 -0.146615660377358 -0.569927169811321 -0.768801132075472 -0.599562075471698 -0.655120377358491 -0.738972264150943 -0.713510566037736 -0.213031132075472 -0.292143962264151 0.0395332075471698 -0.48218320754717 -0.607447924528302 0.0681703773584906 -0.53633641509434 -0.572322641509434 0.0949122641509434 -0.674480188679245 -0.654427169811321 -0.11484641509434 -0.78588 -0.807200943396226 0.140573773584906
10 2 NA NA 0.241706595744681 -0.0249336170212766 -0.0776610638297872 -0.538374468085106 -0.579304042553191 -0.367966595744681 0.865059574468085 -0.0291063829787234 -0.103942127659574 -0.935285744680851 -0.90714085106383 -0.841085106382979 0.0594840425531915 0.018686170212766 0.0110570212765957 -0.568875106382979 -0.732384042553191 -0.73530170212766 -0.103326382978723 -0.06005 0.137613404255319 -0.615906595744681 -0.564646382978723 -0.552594680851064 -0.0845157446808511 -0.0363002127659574 -0.034783829787234 -0.752485531914894 -0.76674170212766 -0.743006170212766 -0.454533404255319 -0.468123829787234 -0.454533404255319 -0.468123829787234 -0.63381 -0.611131489361702 -0.45529085106383 -0.612355744680851 -0.75988914893617 -0.775979787234043 -0.556153617021277 -0.622165106382979 -0.51280914893617 -0.533244255319149 -0.588930638297872 -0.348389361702128 -0.285904042553192 -0.10791 -0.179566808510638 -0.619218723404255 -0.738631063829787 -0.712771063829787 -0.557602765957447 -0.745064468085106 -0.756487021276596 -0.277051276595745 -0.360103191489362 -0.470911914893617 -0.57403 -0.623844680851064 -0.583925531914894 -0.632387234042553 -0.538896808510638 -0.585473617021277 -0.200718723404255 -0.290021276595745 -0.258525744680851 -0.494092340425532 -0.542110212765957 -0.0568546808510638 -0.609942978723404 -0.616625106382979 0.000723191489361703 -0.66630829787234 -0.646183617021277 -0.167522978723404 -0.77526 -0.794141914893617 0.0274842553191489
10 3 NA NA 0.273128684210526 -0.0152381578947368 -0.104503947368421 -0.412629210526316 -0.427237368421053 -0.475391315789474 0.626172105263158 0.0783842105263158 0.176905789473684 -0.965080263157895 -0.952517105263158 -0.926482631578947 0.0793336842105263 0.00310342105263158 -0.0286405263157895 -0.402309473684211 -0.452519210526316 -0.628274473684211 -0.0309913157894737 -0.0459292105263158 0.117691315789474 -0.660753684210526 -0.600139210526316 -0.463607631578947 -0.0619 -0.0633126315789474 -0.0593884210526316 -0.635550789473684 -0.732985 -0.619881315789474 -0.374181315789474 -0.470790789473684 -0.374181315789474 -0.470790789473684 -0.457899473684211 -0.411413421052632 -0.489046578947368 -0.572267894736842 -0.686806315789474 -0.72497052631579 -0.3905 -0.408592105263158 -0.515442368421053 -0.421950263157895 -0.475055526315789 -0.498116052631579 -0.314945263157895 0.0727352631578947 0.111486052631579 -0.420872894736842 -0.474038157894737 -0.600286842105263 -0.436643421052632 -0.466529210526316 -0.654824736842105 -0.112223947368421 -0.166926578947368 -0.159224210526316 -0.572470526315789 -0.625113684210526 -0.462013157894737 -0.689731315789474 -0.593218947368421 -0.514373684210526 -0.0323207894736842 -0.0834792105263158 -0.0594194736842105 -0.441056578947368 -0.570986315789474 0.100422105263158 -0.400137894736842 -0.430880263157895 0.151096315789474 -0.617370789473684 -0.616873684210526 0.0259526315789474 -0.725312631578947 -0.744761842105263 0.118415526315789
10 4 NA NA 0.279058333333333 -0.0164631481481481 -0.110153518518519 -0.57369537037037 -0.372667222222222 -0.622245 0.673674444444444 -0.066437037037037 0.100854259259259 -0.965623703703704 -0.942754074074074 -0.94124037037037 0.0802044444444444 0.00941666666666667 -0.00594388888888889 -0.573023703703704 -0.500862962962963 -0.761575555555556 -0.0352405555555556 -0.0814887037037037 0.102747407407407 -0.633919444444444 -0.656710925925926 -0.639486296296296 -0.0913314814814815 -0.027962037037037 -0.0612781481481482 -0.646676296296296 -0.779279444444444 -0.687993888888889 -0.498352777777778 -0.543640925925926 -0.498352777777778 -0.543640925925926 -0.592170185185185 -0.542800925925926 -0.546045555555556 -0.60633462962963 -0.726175185185185 -0.74932537037037 -0.582251666666667 -0.419476111111111 -0.656846296296296 -0.571763333333333 -0.390222222222222 -0.635917592592593 -0.212271481481481 -0.04319 0.0373505555555556 -0.602908703703704 -0.537997962962963 -0.743703888888889 -0.580232037037037 -0.494298518518519 -0.778045185185185 -0.0611096296296296 -0.280308703703704 -0.145737222222222 -0.569762222222222 -0.674184259259259 -0.60433 -0.657325740740741 -0.651368518518519 -0.687967407407407 -0.187435555555556 -0.149763148148148 0.0196988888888889 -0.525835925925926 -0.626516481481482 0.0646777777777778 -0.548342962962963 -0.539695185185185 0.144673888888889 -0.65048462962963 -0.648403888888889 -0.0239903703703704 -0.755802222222222 -0.759407222222222 0.106112407407407
10 5 NA NA 0.277047954545455 -0.0146620454545455 -0.107752954545455 -0.836272272727273 -0.778895 -0.826164090909091 0.786369318181818 -0.0488670454545455 0.0711111363636364 -0.982874090909091 -0.977719772727273 -0.972216136363636 0.065885 -0.0101893181818182 -0.0140068181818182 -0.829942954545455 -0.841803636363636 -0.882153409090909 -0.00920363636363636 -0.0962934090909091 0.0956013636363636 -0.863404090909091 -0.852845454545455 -0.830872045454545 -0.0949920454545455 -0.0338852272727273 -0.0614015909090909 -0.892419090909091 -0.885101590909091 -0.894119090909091 -0.808687272727273 -0.821840681818182 -0.808687272727273 -0.821840681818182 -0.847287045454545 -0.819717045454545 -0.811456590909091 -0.842891590909091 -0.891205227272727 -0.887777045454545 -0.829665454545455 -0.795330681818182 -0.837022954545455 -0.839944318181818 -0.784664090909091 -0.833546590909091 0.00168590909090909 0.153355 0.184004318181818 -0.834471590909091 -0.848033181818182 -0.871685454545455 -0.841325909090909 -0.846135681818182 -0.8911175 0.177255681818182 -0.0801370454545455 0.00800909090909091 -0.857225454545455 -0.851844772727273 -0.837043636363636 -0.867217272727273 -0.854896818181818 -0.844722045454545 -0.0073475 -0.135200909090909 0.0738813636363636 -0.812816818181818 -0.855841590909091 0.268786363636364 -0.813903863636364 -0.828142727272727 0.342470227272727 -0.862704090909091 -0.857345454545455 0.0458640909090909 -0.890404318181818 -0.891970909090909 0.272451363636364
10 6 NA NA 0.27825224137931 -0.0180956896551724 -0.114106206896552 -0.555785517241379 -0.317536551724138 -0.544492413793103 0.702256896551724 -0.0052698275862069 0.0496589655172414 -0.972940344827586 -0.949583965517241 -0.950325862068966 0.0765181034482759 -0.00835275862068966 -1.53448275862069e-05 -0.599838448275862 -0.467986379310345 -0.661132068965517 -0.0486253448275862 -0.0479525862068966 0.079291724137931 -0.648861551724138 -0.567367413793103 -0.577581206896552 -0.0889987931034483 -0.0185637931034483 -0.0533556896551724 -0.650988103448276 -0.659279827586207 -0.647447413793103 -0.45703 -0.512557068965517 -0.45703 -0.512557068965517 -0.564719827586207 -0.521079137931034 -0.500064655172414 -0.574523620689655 -0.657812931034483 -0.665973965517241 -0.577754482758621 -0.372699482758621 -0.572938793103448 -0.548143103448276 -0.334189827586207 -0.565588275862069 -0.341821206896552 0.0130362068965517 0.105677586206897 -0.623037931034483 -0.50015224137931 -0.641326724137931 -0.611602931034483 -0.469300862068966 -0.679227413793103 -0.155887413793103 -0.280303448275862 -0.187056379310345 -0.574520172413793 -0.573341551724138 -0.559665517241379 -0.673910689655172 -0.568879482758621 -0.624797931034483 -0.100643965517241 -0.0816289655172414 -0.0286610344827586 -0.483333103448276 -0.607585689655172 0.0517955172413793 -0.517041551724138 -0.530477931034483 0.150884827586207 -0.592997068965517 -0.639191034482759 0.0232256896551724 -0.671077586206897 -0.683065862068965 0.131233793103448
11 1 NA NA 0.264612573220339 -0.0192536826 -0.0963164953305085 -0.403362069686441 -0.318046333952542 -0.572001811305085 0.835901882050847 -0.0593843086101695 0.0585148580830508 -0.954730237288136 -0.93451772 -0.914451191016949 0.0990401506440678 0.0159507371813559 0.010974324800678 -0.430704245910169 -0.412440847091525 -0.713857689389831 -0.0313949653949153 -0.080241846779661 0.0882118243711864 -0.636735405355932 -0.594720455050847 -0.539887538864407 -0.0953927244576271 -0.0215159223135593 -0.0216260543932203 -0.592786239152542 -0.681598699220339 -0.535561391508475 -0.364837525174576 -0.386945364713559 -0.364837525174576 -0.386945364713559 -0.479779918169492 -0.438802036152542 -0.490719279316949 -0.538478714440678 -0.632126187627119 -0.65466667220339 -0.413868570689831 -0.340396294305085 -0.609822217661017 -0.402204869401695 -0.350542370135593 -0.587854203559322 -0.210481799464407 -0.0216809420118644 -0.0280270747071186 -0.450552086117119 -0.457931955664407 -0.686464748525424 -0.462777717983051 -0.402771663474576 -0.740102301525424 -0.128560261559322 -0.346604026052542 -0.181293321344068 -0.535423035135593 -0.585901909677966 -0.46019937059322 -0.670369971915254 -0.604941729101695 -0.612657462322034 -0.0268213929830508 -0.0847665309425424 0.0296645848915254 -0.380819431847458 -0.488254346050847 0.0351628890677966 -0.42213290629661 -0.465852823042373 0.107075728801695 -0.554310296757627 -0.611978656949153 0.058455859579661 -0.65751881761017 -0.677264521898305 0.078212530220339
11 2 NA NA 0.274906169259259 -0.0174105850037037 -0.116452692151852 -0.435404576051852 -0.263889598777778 -0.363196912027778 0.838293211851852 -0.130181335534259 -0.0439023095688889 -0.952965935925926 -0.944036584814815 -0.884691378888889 0.12334808087037 0.00132265826925926 -0.0249375150944444 -0.407427434555556 -0.391900742574074 -0.569617629277778 -0.0225693079944444 -0.0728100951333333 0.0178177203277778 -0.595921262407407 -0.473749872444444 -0.446082663925926 -0.0859282427388889 -0.0497827279444444 -0.0631154372796296 -0.608286471212963 -0.577147252572222 -0.587209842740741 -0.334419796555556 -0.383480483703704 -0.334419796555556 -0.383480483703704 -0.421633632550556 -0.397715374192593 -0.370336268968519 -0.449374466 -0.588466990074074 -0.594108408722222 -0.423016465462963 -0.281245715574074 -0.419350270333333 -0.442083323037037 -0.302803061388889 -0.388535390061111 -0.269853034722222 -0.0546931130444444 0.00899980635185185 -0.430443193 -0.413243438285185 -0.529903877055556 -0.437916833462963 -0.411265504055556 -0.609145635407407 -0.0868075275648148 -0.274392815348148 -0.160403558961111 -0.519610032537037 -0.455670347240741 -0.408610410375926 -0.62257788037037 -0.491894281344444 -0.513985361822222 -0.175035831398148 -0.155890058766667 -0.0347860381777778 -0.336709160611111 -0.511591297322222 0.0485027132814815 -0.369265631407407 -0.443908166296296 0.193036271946296 -0.480362442277778 -0.530439722001852 -0.0443175077222222 -0.579135764311111 -0.645190672777778 0.111662639585185
11 3 NA NA 0.282377397195652 -0.013286271576087 -0.099463890826087 -0.603159084565217 -0.535741229065217 -0.680366241521739 0.595653146369565 0.123370177217391 0.114960515569565 -0.966779970434783 -0.960380084565217 -0.943918039782609 0.0930846183913043 -0.00052469733478261 -0.010594171698587 -0.652034070434783 -0.61983240788913 -0.782303347391304 -0.0332510809130435 -0.0816240027608696 0.0697093837173913 -0.730287059608696 -0.708773054782609 -0.722780345652174 -0.0975553251304348 -0.0459390324236739 -0.0404225830086957 -0.776826316086957 -0.823615065434783 -0.782974476782609 -0.569747259108696 -0.54928443 -0.569747259108696 -0.54928443 -0.676149396413044 -0.614871552891304 -0.648177549456522 -0.675633919347826 -0.807038410763044 -0.80827825673913 -0.62035012 -0.548674140652174 -0.708128852195652 -0.597645048478261 -0.559488504647826 -0.694832748413043 -0.216913040630435 0.0337414649173043 0.0458680660304348 -0.660427778065217 -0.636323008758696 -0.761259489195652 -0.67465563973913 -0.627972580875435 -0.802076088478261 -0.0626752608782609 -0.208298992630435 -0.11590823073913 -0.704227746543478 -0.733569871304348 -0.700974128282609 -0.740599158217391 -0.697535830652174 -0.757071088043478 -0.109681212011957 -0.191437133847826 0.0133717754869565 -0.555857238695652 -0.617784273282609 0.00965687249347826 -0.606963220021739 -0.627992765195652 0.13035541185 -0.716713960434783 -0.705128510869565 -0.0861855826478261 -0.813360501521739 -0.815522342413043 0.0564954266956522
11 4 NA NA 0.266884771735849 -0.0188583539132075 -0.111105584415094 -0.60937430931 -0.53307591645283 -0.66249600745283 0.837822166226415 -0.140075473849057 -0.0628249246792453 -0.971835932264151 -0.959957576603774 -0.945793926415094 0.0826088345283019 0.0100468583415094 -0.0113430703528302 -0.68777278245283 -0.656148862886792 -0.778586941793585 -0.00923950926803773 -0.104136886513208 0.0556378888711321 -0.792375593773585 -0.769868839811321 -0.703503514911321 -0.103618366641509 -0.0504339773608302 -0.0659261919886792 -0.81976857490566 -0.811836278301887 -0.799251610566038 -0.5691988607 -0.609045594528302 -0.5691988607 -0.609045594528302 -0.69347601954717 -0.669948900018868 -0.677409040698113 -0.763625613207547 -0.809417745849057 -0.824482575849057 -0.645216613283019 -0.559987674398113 -0.692119622386792 -0.596971656528302 -0.549256381056604 -0.674228234230189 -0.194492804658491 0.0149622026773585 0.0556160661150943 -0.701479254584906 -0.666136818837736 -0.763104460792453 -0.702255204488679 -0.670346363909434 -0.792582036339623 0.0214322334339623 -0.175485736322642 -0.125391363216981 -0.758412310188679 -0.760797329433962 -0.697113874811321 -0.804056592264151 -0.778222901132075 -0.734031279320755 -0.0790085511132076 -0.114252260350943 -0.0810410471037736 -0.61788846980566 -0.665722683735849 0.059948333184717 -0.666793692407547 -0.676596153169811 0.183936030471698 -0.778007463207547 -0.795751758490566 -0.019007656490566 -0.821083214716981 -0.842286412075472 0.206318467464151
11 5 NA NA 0.28413938493617 -0.0193250486404255 -0.103531699787234 -0.408038717255319 -0.314512240575319 -0.414870545957447 0.938112952765957 -0.116325427893617 -0.0211223287595745 -0.963807623829787 -0.939932232978723 -0.934262039787234 0.0672835827978723 0.0199612141534043 0.0125692080297872 -0.398961668829787 -0.473599483623404 -0.543160927765957 -0.00556561402765957 -0.106247003810213 0.0923361410297872 -0.590146645361702 -0.460568989659574 -0.556237524617021 -0.101200450489362 -0.0302572572468085 -0.0551735316765957 -0.582158151702128 -0.540654921914894 -0.658659262553192 -0.347220606325532 -0.352942681914894 -0.347220606325532 -0.352942681914894 -0.431675163 -0.375717242751064 -0.411643385508511 -0.463360749595745 -0.55173498667234 -0.56119277893617 -0.386798701276596 -0.342243807425532 -0.412369765957447 -0.42071394176383 -0.344401066106383 -0.466827497 -0.166814200106383 0.00206683391914894 0.0912312451534043 -0.398282360834043 -0.481953353855319 -0.488757994297872 -0.457329445476596 -0.503442631276596 -0.597741484425532 -0.0278996452340426 -0.258697298642553 -0.115832526629787 -0.491025446319149 -0.442382673021277 -0.521294923965957 -0.624195313914894 -0.480399466574468 -0.609906301531915 -0.137893830438298 -0.160090317617021 -0.084131525993617 -0.304542214682979 -0.484099928682979 0.108509651406383 -0.348964827021277 -0.416414005617021 0.192355529289574 -0.466399208344681 -0.564991377531915 -0.00784061317234043 -0.545192153553192 -0.615902501446808 0.135002780255319
11 6 NA NA 0.271689188070175 -0.0194130328203509 -0.107240462689474 -0.738542250140351 -0.65171148192807 -0.697529251877193 0.586434988596491 -0.131164218947368 -0.0605123005789474 -0.971885928947368 -0.96341185122807 -0.947123192631579 0.0813887521280702 0.0110877060129825 -0.00778945950385965 -0.776378872777193 -0.729884526315789 -0.840786397719298 -0.0372681021666667 -0.0597759903157895 0.111875973 -0.815971571964912 -0.799084365438597 -0.707693958736842 -0.0776072755298246 -0.0466598050877193 -0.0746547736315789 -0.828926194210526 -0.866075812280702 -0.83074078245614 -0.681408896263158 -0.732962614245614 -0.681408896263158 -0.732962614245614 -0.773186600701754 -0.759399070736842 -0.710632514649123 -0.764390808245614 -0.85101789 -0.859423028596491 -0.758561210315789 -0.682495803403509 -0.755063390175439 -0.732019655912281 -0.658871742122807 -0.691662648368421 -0.227129230631579 -0.059886549554386 -0.0354339926157895 -0.785962868087719 -0.741178502719298 -0.826270268421053 -0.786781631719298 -0.736526511307018 -0.853906536491228 -0.0432002531052632 -0.181541998226158 -0.1999925152 -0.791865428947368 -0.811754427017544 -0.739200955719298 -0.825473980052632 -0.79436593877193 -0.726268964315789 -0.0919413825929825 -0.279823517116667 -0.129131140171316 -0.734091589824561 -0.773840042877193 0.0190275662614035 -0.752762493701754 -0.768926640578947 0.155347564670175 -0.804796949122807 -0.780002635157895 -0.118735349527719 -0.862717383508772 -0.865478386140351 0.0084224474631579
12 1 NA NA 0.283763 -0.0216646 -0.1181962 -0.666735 -0.5015212 -0.6494444 0.5912916 -0.1255528 0.1877358 -0.9715398 -0.9742202 -0.9473976 0.054461 0.0080496 -0.011848 -0.6180964 -0.522218 -0.7800848 -0.066392 -0.0538528 0.0807342 -0.7661968 -0.754167 -0.707553 -0.0981704 -0.052392 -0.0560664 -0.7324918 -0.853655 -0.7459414 -0.599491 -0.6399032 -0.599491 -0.6399032 -0.6318474 -0.575186 -0.683669 -0.7508448 -0.8038844 -0.8217278 -0.6366606 -0.4943574 -0.684803 -0.6802684 -0.5373752 -0.6582632 -0.096332 0.1175032 0.0989002 -0.6286992 -0.5450764 -0.7588418 -0.6418264 -0.5296578 -0.800109 0.0754658 -0.1290712 -0.1129482 -0.7144056 -0.778796 -0.6812804 -0.7832038 -0.742175 -0.7440816 -0.0177208 -0.1348996 0.049958 -0.6010574 -0.720961 0.2488648 -0.5784392 -0.5743932 0.2075092 -0.7633028 -0.7863352 0.069553 -0.8274238 -0.8272214 0.1256894
